components_dialogs/desktop-dialogs-call-attention-to-the-required-action.png	Desktop dialogs call attention to the required action
components_dialogs/dialog-custom-positioned-on-the-right-side-of-the-screen.png	Dialog custom positioned on the right side of the screen
components_dialogs/dialogs-shouldn-t-be-obscured-by-other-elements-except-for-full-screen.png	Dialogs shouldn’t be obscured by other elements except for full-screen dialogs
components_dialogs/disable-confirming-actions-1-until-a-choice-is-made-dismissive-actions.png	Disable confirming actions (1) until a choice is made. Dismissive actions are never disabled.
components_dialogs/display-two-text-buttons-next-to-one-another.png	Display two text buttons next to one another
components_dialogs/don-t-place-dismissive-actions-1-to-the-right-of-confirming-actions-in.png	Don’t place dismissive actions (1) to the right of confirming actions. Instead, place them to the left of confirming actions.
components_dialogs/don-t-trigger-a-basic-dialog-when-the-confirming-action-is-selected.png	Don’t trigger a basic dialog when the confirming action is selected
components_dialogs/don-t-use-dialog-titles-that-pose-an-ambiguous-question.png	Don’t use dialog titles that pose an ambiguous question
components_dialogs/don-t-use-dialogs-for-low-or-medium-priority-information-instead-use-a.png	Don’t use dialogs for low- or medium-priority information. Instead use a snackbar, which can be dismissed or disappear automatically.
components_dialogs/don-t-use-the-confirming-action-to-dismiss-the-full-screen-dialog.png	Don’t use the confirming action to dismiss the full-screen dialog
components_dialogs/elements-within-a-dialog-should-be-labeled-according-to-their-guidelin.png	Elements within a dialog should be labeled according to their guidelines
components_dialogs/error-messages-related-to-the-fields-should-be-displayed-inline.png	Error messages related to the fields should be displayed inline
components_dialogs/errors-unrelated-to-the-fields-can-be-displayed-in-a-basic-dialog.png	Errors unrelated to the fields can be displayed in a basic dialog
components_dialogs/find-ways-to-shorten-app-bar-text-and-place-longer-headlines-into-the-.png	Find ways to shorten app bar text, and place longer headlines into the content area (1) of a full-screen dialog
components_dialogs/full-screen-dialog-color-roles-used-for-light-and-dark-themes-surface-.png	Full-screen dialog color roles used for light and dark themes:Surface container high On surfaceOn surfacePrimaryOn surface variant
components_dialogs/full-screen-dialog-on-mobiledialog-on-a-tablet.png	Full-screen dialog on mobileDialog on a tablet
components_dialogs/full-screen-dialog-padding-and-size-measurements.png	Full-screen dialog padding and size measurements
components_dialogs/full-screen-dialogs-can-contain-various-elements-such-as-1-text-fields.png	Full-screen dialogs can contain various elements such as (1) text fields, (2) typography, and (3) buttons, which each may have their own accessibility guidelines
components_dialogs/if-a-dialog-s-color-is-surface-container-high-don-t-use-surface-contai.png	If a dialog’s color is surface container high, don’t use surface container highest for any other element
components_dialogs/initial-focus-lands-on-the-first-interactive-element-within-a-dialog-t.png	Initial focus lands on the first interactive element within a dialog. The tab key moves focus through the next interactive elements in a cycle.
components_dialogs/make-sure-a-spatial-dialog-s-color-is-higher-than-all-other-ui-element.png	Make sure a spatial dialog’s color is higher than all other UI elements, and use a scrim
components_dialogs/new-updates-to-color-layout-position-shape-and-typography.png	New updates to color, layout, position, shape, and typography
components_dialogs/present-non-critical-information-using-other-ui-within-the-flow-of-app.png	Present non-critical information using other UI within the flow of app content
components_dialogs/side-view-of-a-basic-dialog-with-spatial-elevation-in-full-space.png	Side view of a basic dialog with spatial elevation in full space
components_dialogs/snackbars-can-disappear-automatically.png	Snackbars can disappear automatically
components_dialogs/stacked-buttons-accommodate-longer-button-text-but-take-up-more-room-c.png	Stacked buttons accommodate longer button text, but take up more room. Confirming actions appear above dismissive actions.
components_dialogs/surface-container-highsurface-container-highest.png	Surface container highSurface container highest
components_dialogs/the-learn-more-action-1-navigates-away-from-this-dialog-potentially-le.png	The Learn more action (1) navigates away from this dialog, potentially leaving it in an indeterminate state
components_dialogs/the-shift-and-tab-keys-together-move-focus-in-the-opposite-direction-t.png	The shift and tab keys together move focus in the opposite direction. The space or enter key triggers or commits the action of the focused element.
components_dialogs/there-are-two-variants-of-dialogs-basic-dialogfull-screen-dialog.png	There are two variants of dialogs:Basic dialogFull-screen dialog
components_dialogs/this-dialog-title-poses-a-specific-question-concisely-explains-what-s-.png	This dialog title poses a specific question, concisely explains what’s involved in the request, and provides clear actions
components_dialogs/time-picker-dialogs-allow-people-to-move-the-clock-hand-and-then-confi.png	Time picker dialogs allow people to move the clock hand and then confirm by tapping OK
components_dialogs/use-a-basic-dialog-to-confirm-that-the-user-wants-to-discard-unsaved-c.png	Use a basic dialog to confirm that the user wants to discard unsaved changes
components_dialogs/use-dialogs-for-prompts-that-block-an-app-s-normal-operation-and-for-c.png	Use dialogs for prompts that block an app’s normal operation, and for critical information that requires a specific user task, decision, or acknowledgement
components_divider/content-may-not-require-a-divider-line.png	Content may not require a divider line
components_divider/decorative-elements-have-no-contrast-minimums.png	Decorative elements have no contrast minimums
components_divider/divider-2.png	Divider
components_divider/divider-color-roles-used-for-light-and-dark-schemes-outline-variant.png	Divider color roles used for light and dark schemes:Outline variant
components_divider/divider.png	Divider
components_divider/dividers-have-new-color-mappings.png	Dividers have new color mappings
components_divider/dividers-separating-items-in-a-list.png	Dividers separating items in a list
components_divider/full-width-divider.png	Full-width divider
components_divider/full-width-dividers-to-indicate-separation-of-content.png	Full-width dividers to indicate separation of content
components_divider/full-width-dividers.png	Full-width dividers
components_divider/inset-divider.png	Inset divider
components_divider/inset-dividers-can-be-placed-in-the-middle-of-a-layout-to-separate-ele.png	Inset dividers can be placed in the middle of a layout to separate elements such as body text from selection chips
components_divider/inset-dividers-in-a-list-of-related-items.png	Inset dividers in a list of related items
components_divider/inset-dividers-separate-related-content-such-as-emails-in-a-list-they-.png	Inset dividers separate related content, such as emails in a list. They should be used with anchoring elements such as icons or avatars, and align with the leading edge of the screen.
components_divider/measurements.png	Measurements
components_divider/use-a-combination-of-inset-and-full-width-dividers-to-reflect-the-hier.png	Use a combination of inset and full-width dividers to reflect the hierarchy of information
components_divider/use-full-width-divider-lines-to-separate-interactive-and-non-interacti.png	Use full-width divider lines to separate interactive and non-interactive areas of a container such as a card
components_divider/use-full-width-dividers-sparingly-too-many-divider-lines-will-make-an-.png	Use full-width dividers sparingly. Too many divider lines will make an interface look cluttered.
components_divider/vertical-divider-in-a-large-screen-context.png	Vertical divider in a large screen context
components_extended-fab/an-extended-fab-can-be-effective-where-an-icon-alone-is-too-vague.png	An extended FAB can be effective where an icon alone is too vague
components_extended-fab/an-extended-fab-can-t-have-an-icon-without-a-text-label.png	An extended FAB can't have an icon without a text label
components_extended-fab/avoid-wrapping-or-truncating-text.png	Avoid wrapping or truncating text
components_extended-fab/container-label-text-icon-optional.png	Container Label text Icon (optional)
components_extended-fab/containerlabel-texticon-2.png	ContainerLabel textIcon
components_extended-fab/containerlabel-texticon.png	ContainerLabel textIcon
components_extended-fab/don-t-place-extended-fabs-on-cards-or-inside-other-containers.png	Don’t place extended FABs on cards or inside other containers
components_extended-fab/don-t-place-extended-fabs-over-another-actionable-element.png	Don’t place extended FABs over another actionable element
components_extended-fab/don-t-place-the-extended-fab-in-the-upper-half-of-a-mobile-screen-as-i.png	Don’t place the extended FAB in the upper half of a mobile screen, as it disrupts the reading of the UI
components_extended-fab/don-t-place-the-extended-fab-on-top-of-toolbars-it-disrupts-the-consis.png	Don’t place the extended FAB on top of toolbars. It disrupts the consistency of the elevation and surface layers.
components_extended-fab/don-t-use-multiple-extended-fabs-in-one-screen-as-it-disrupts-visual-h.png	Don’t use multiple extended FABs in one screen as it disrupts visual hierarchy
components_extended-fab/don-t-use-the-extended-fab-to-convey-an-option-in-a-set-of-actions.png	Don’t use the extended FAB to convey an option in a set of actions
components_extended-fab/enabled-hovered-elevation-4focused-pressed.png	Enabled Hovered - elevation 4Focused Pressed
components_extended-fab/enabled-hovered-focused-pressed.png	Enabled Hovered Focused Pressed
components_extended-fab/ensure-extended-fabs-get-focus-when-navigating-with-assistive-technolo.png	Ensure extended FABs get focus when navigating with assistive technology
components_extended-fab/extended-fab-color-roles-used-for-light-and-dark-schemes-primary-conta-2.png	Extended FAB color roles used for light and dark schemes:Primary container + shadowOn primary containerOn primary container
components_extended-fab/extended-fab-color-roles-used-for-light-and-dark-schemes-primary-conta.png	Extended FAB color roles used for light and dark schemes:Primary container & on primary container (default)Secondary container & on secondary containerTertiary container & on tertiary containerPrimary & on primarySecondary & on secondaryTertiary & on tertiary
components_extended-fab/extended-fab-height-width-and-icon-size.png	Extended FAB height, width, and icon size
components_extended-fab/extended-fab.png	Extended FAB
components_extended-fab/extended-fabs-are-more-prominent-than-regular-fabs.png	Extended FABs are more prominent than regular FABs
components_extended-fab/extended-fabs-can-be-placed-in-the-expanded-navigation-rail.png	Extended FABs can be placed in the expanded navigation rail
components_extended-fab/extended-fabs-can-use-different-combinations-of-container-and-icon-col.png	Extended FABs can use different combinations of container and icon colors
components_extended-fab/extended-fabs-ensure-the-main-action-is-visible-at-all-times.png	Extended FABs ensure the main action is visible at all times
components_extended-fab/extended-fabs-have-a-padding-of-16dp.png	Extended FABs have a padding of 16dp
components_extended-fab/extended-fabs-should-have-margins-of-16dp.png	Extended FABs should have margins of 16dp
components_extended-fab/floating-toolbars-can-be-paired-with-fabs-but-not-extended-fabs.png	Floating toolbars can be paired with FABs, but not extended FABs
components_extended-fab/icons-should-be-placed-to-the-left-of-labels-for-left-to-right-ltr-lan.png	Icons should be placed to the left of labels for left-to-right (LTR) languages
components_extended-fab/icons-should-be-placed-to-the-right-of-labels-for-rtl-languages.png	Icons should be placed to the right of labels for RTL languages
components_extended-fab/m2-extended-fabs-are-pill-shaped-and-have-a-different-height-and-eleva.png	M2: Extended FABs are pill-shaped and have a different height and elevation
components_extended-fab/m3-extended-fabs-share-the-same-height-boxier-shape-and-simpler-elevat.png	M3: Extended FABs share the same height, boxier shape, and simpler elevation model as FABs
components_extended-fab/only-show-one-prominent-action-at-a-time-with-the-extended-fab.png	Only show one prominent action at a time with the extended FAB
components_extended-fab/place-extended-fabs-in-an-easy-to-reach-place-that-doesn-t-obstruct-ot.png	Place extended FABs in an easy-to-reach place that doesn’t obstruct other actions
components_extended-fab/place-the-extended-fab-above-the-rest-of-the-ui-off-of-elements-like-a.png	Place the extended FAB above the rest of the UI, off of elements like app bars
components_extended-fab/shorten-the-text-as-much-as-needed-include-an-icon-for-additional-cont.png	Shorten the text as much as needed. Include an icon for additional context.
components_extended-fab/size-and-padding-measurements-of-the-small-medium-and-large-extended-f.png	Size and padding measurements of the small, medium, and large extended FABs
components_extended-fab/small-extended-fabmedium-extended-fablarge-extended-fab-2.png	Small extended FABMedium extended FABLarge extended FAB
components_extended-fab/small-extended-fabmedium-extended-fablarge-extended-fab.png	Small extended FABMedium extended FABLarge extended FAB
components_extended-fab/surface-container-fab.png	Surface container FAB
components_extended-fab/the-accessibility-label-reads-compose-to-match-the-extended-fab-s-disp.png	The accessibility label reads Compose to match the extended FAB's displayed label
components_extended-fab/the-baseline-extended-fab-is-replaced-with-a-set-of-small-medium-and-l.png	The baseline extended FAB is replaced with a set of small, medium, and large extended FABs with new typography
components_extended-fab/the-extended-fab-can-be-aligned-to-the-trailing-edge-of-the-window.png	The extended FAB can be aligned to the trailing edge of the window
components_extended-fab/the-extended-fab-can-be-at-the-top-of-the-expanded-navigation-rail.png	The extended FAB can be at the top of the expanded navigation rail
components_extended-fab/the-extended-fab-can-be-center-aligned.png	The extended FAB can be center-aligned
components_extended-fab/the-extended-fab-can-be-right-aligned-in-both-ltr-and-rtl-languages.png	The extended FAB can be right-aligned in both LTR and RTL languages
components_extended-fab/the-extended-fab-container-hugs-the-icon-and-text.png	The extended FAB container hugs the icon and text
components_extended-fab/there-are-three-sizes-of-extended-fabs.png	There are three sizes of extended FABs
components_extended-fab/tooltips-aren-t-required-since-the-extended-fab-has-label-text.png	Tooltips aren’t required since the extended FAB has label text
components_extended-fab/unlike-standard-fabs-extended-fabs-don-t-require-an-icon.png	Unlike standard FABs, extended FABs don't require an icon
components_extended-fab/use-a-button-with-appropriate-styling-to-emphasize-it-in-a-group-of-bu.png	Use a button with appropriate styling to emphasize it in a group of buttons
components_extended-fab/use-an-extended-fab-to-emphasize-a-page-s-primary-action.png	Use an extended FAB to emphasize a page’s primary action
components_extended-fab/use-an-extended-fab-to-provide-constant-access-to-a-primary-action-abo.png	Use an extended FAB to provide constant access to a primary action above long-scrolling surface content
components_extended-fab/when-space-is-limited-an-extended-fab-can-transform-into-a-fab.png	When space is limited, an extended FAB can transform into a FAB
components_extended-fab/with-icon.png	With icon
components_extended-fab/without-icon.png	Without icon
components_fab-menu/a-primary-fab-is-paired-with-a-primary-fab-menu.png	A primary FAB is paired with a primary FAB menu
components_fab-menu/a-secondary-fab-is-paired-with-a-secondary-fab-menu.png	A secondary FAB is paired with a secondary FAB menu
components_fab-menu/a-tertiary-fab-is-paired-with-a-tertiary-fab-menu.png	A tertiary FAB is paired with a tertiary FAB menu
components_fab-menu/allow-the-menu-items-to-scroll-behind-the-close-button.png	Allow the menu items to scroll behind the close button
components_fab-menu/close-button-states-in-light-and-dark-themes-enabledhoveredfocusedpres.png	Close button states in light and dark themes: EnabledHoveredFocusedPressed
components_fab-menu/close-buttonlist-item.png	Close buttonList item
components_fab-menu/close-buttonmenu-item.png	Close buttonMenu item
components_fab-menu/don-t-block-an-actionable-element-and-its-focus-indicator-completely-w.png	Don’t block an actionable element and its focus indicator completely with the FAB menu
components_fab-menu/don-t-change-fab-menu-shapes.png	Don’t change FAB menu shapes
components_fab-menu/don-t-expand-container-sizes.png	Don’t expand container sizes
components_fab-menu/don-t-obstruct-the-close-button-in-short-screens-like-horizontal-orien.png	Don’t obstruct the close button in short screens like horizontal orientation
components_fab-menu/don-t-remove-the-label.png	Don’t remove the label
components_fab-menu/don-t-use-a-fab-menu-with-a-toolbar-or-navigation-rail.png	Don't use a FAB menu with a toolbar or navigation rail
components_fab-menu/don-t-use-a-fab-menu-with-one-item.png	Don’t use a FAB menu with one item
components_fab-menu/ensure-the-actionable-element-and-its-focus-indicator-are-visible-behi.png	Ensure the actionable element and its focus indicator are visible behind the FAB menu
components_fab-menu/fab-menu-size-measurements.png	FAB menu size measurements
components_fab-menu/fab-menus-can-have-2-6-items.png	FAB menus can have 2-6 items
components_fab-menu/fab-menus-have-48x48dp-minimum-width-and-sufficient-spacing-by-default.png	FAB menus have 48x48dp minimum width and sufficient spacing by default
components_fab-menu/fabs-can-be-placed-next-to-toolbars-and-other-components.png	FABs can be placed next to toolbars and other components
components_fab-menu/focus-lands-on-the-close-button-people-can-then-navigate-through-all-t.png	Focus lands on the close button. People can then navigate through all the items.Close buttonFirst menu itemSecond menu itemThird menu item
components_fab-menu/in-rtl-languages-the-fab-menu-should-be-left-aligned-with-the-icon-and.png	In RTL languages, the FAB menu should be left-aligned with the icon and text placement mirrored
components_fab-menu/keep-the-padding-between-the-container-and-icon-icon-and-text-and-text.png	Keep the padding between the container and icon, icon and text, and text and container consistent
components_fab-menu/label-fab-menu-items-to-match-their-ui-text-like-reply-all-and-use-the.png	Label FAB menu items to match their UI text, like Reply all, and use the button role
components_fab-menu/m2-the-speed-dial-used-small-round-fabs.png	M2: The speed dial used small round FABs
components_fab-menu/m3-the-fab-menu-uses-dynamic-color-and-a-larger-item-size.png	M3: The FAB menu uses dynamic color and a larger item size
components_fab-menu/menu-item-states-in-light-and-dark-themes-enabledhoveredfocusedpressed.png	Menu item states in light and dark themes:EnabledHoveredFocusedPressed
components_fab-menu/on-android-the-close-button-accessibility-labels-should-include-a-togg.png	On Android, the close button accessibility labels should include a toggle menu label, button role, and an expanded or collapsed state
components_fab-menu/on-desktop-use-larger-fabs-and-margins.png	On desktop, use larger FABs and margins
components_fab-menu/on-primary-containerprimary-containeron-primaryprimaryon-secondary-con.png	On primary containerPrimary containerOn primaryPrimaryOn secondary containerSecondary containerOn secondarySecondaryOn tertiary containerTertiary containerOn tertiaryTertiary
components_fab-menu/only-remove-the-icon-if-necessary-the-icon-provides-a-differentiation-.png	Only remove the icon if necessary. The icon provides a differentiation between items.
components_fab-menu/spacing-and-interaction-on-fab-menu-for-web-enabledhoveredselected.png	Spacing and interaction on FAB menu for web:EnabledHoveredSelected
components_fab-menu/the-close-button-and-fab-share-the-top-trailing-corner-as-an-anchor-an.png	The close button and FAB share the top trailing corner as an anchor and appear in the same place
components_fab-menu/the-close-button-is-placed-higher-to-align-with-the-top-of-the-large-f.png	The close button is placed higher to align with the top of the large FAB
components_fab-menu/the-close-button-is-placed-higher-to-align-with-the-top-of-the-medium-.png	The close button is placed higher to align with the top of the medium FAB
components_fab-menu/the-fab-menu-can-have-up-to-six-items.png	The FAB menu can have up to six items
components_fab-menu/the-fab-menu-comes-in-three-color-sets-primary-secondary-tertiary.png	The FAB menu comes in three color sets: primary, secondary, tertiary
components_fab-menu/the-fab-menu-should-always-open-from-a-fab.png	The FAB menu should always open from a FAB
components_fab-menu/the-fab-menu-uses-contrasting-color-and-large-items-to-focus-attention.png	The FAB menu uses contrasting color and large items to focus attention. It can open from any size FAB.
components_fab-menu/the-fab-should-always-have-16dp-margins.png	The FAB should always have 16dp margins
components_fab-menu/the-large-fab-placement-has-16dp-margins.png	The large FAB placement has 16dp margins
components_fab-menu/the-medium-fab-placement-has-16dp-margins.png	The medium FAB placement has 16dp margins
components_fab-menu/the-same-fab-menu-options-on-both-large-window-left-and-an-android-com.png	The same FAB menu options on both large window (left) and an Android compact window (right)
components_fab-menu/there-s-one-variant-of-fab-menu.png	There’s one variant of FAB menu
components_fab-menu/three-color-sets-primarysecondarytertiary.png	Three color sets:PrimarySecondaryTertiary
components_fab-menu/use-the-fab-menu-to-show-multiple-related-actions-in-a-prominent-expre.png	Use the FAB menu to show multiple related actions in a prominent, expressive style
components_floating-action-button/1-container2-icon.png	1. Container2. Icon
components_floating-action-button/1-small-fab.png	1. Small FAB
components_floating-action-button/a-fab-can-be-used-within-a-navigation-component-such-as-a-navigation-r.png	A FAB can be used within a navigation component, such as a navigation rail
components_floating-action-button/a-fab-container-color-needs-to-stand-out-from-its-background.png	A FAB container color needs to stand out from its background
components_floating-action-button/avoid-using-colors-with-a-contrast-below-3-1.png	Avoid using colors with a contrast below 3:1
components_floating-action-button/containericon.png	ContainerIcon
components_floating-action-button/don-t-completely-obscure-an-actionable-element-and-its-focus-indicator.png	Don’t completely obscure an actionable element and its focus indicator
components_floating-action-button/don-t-display-multiple-fabs-on-a-single-screen.png	Don't display multiple FABs on a single screen
components_floating-action-button/don-t-use-confusing-or-open-ended-icons-to-symbolize-less-common-actio.png	Don’t use confusing or open-ended icons to symbolize less common actions
components_floating-action-button/don-t-use-fabs-for-minor-overflow-unclear-or-destructive-actions.png	Don’t use FABs for minor, overflow, unclear, or destructive actions
components_floating-action-button/enabledhovered-8-state-layer-elevation-4focused-10-state-layer-pressed.png	EnabledHovered (8% state layer) - elevation 4Focused (10% state layer)Pressed (10% state layer)
components_floating-action-button/fab-icons-are-above-the-3-1-contrast-ratio.png	FAB icons are above the 3:1 contrast ratio
components_floating-action-button/fab-medium-fablarge-fab.png	FAB Medium FABLarge FAB
components_floating-action-button/fab-padding-measurements.png	FAB padding measurements
components_floating-action-button/fab-size-measurements.png	FAB size measurements
components_floating-action-button/fabmedium-fablarge-fab-2.png	FABMedium FABLarge FAB
components_floating-action-button/fabmedium-fablarge-fab.png	FABMedium FABLarge FAB
components_floating-action-button/fabs-are-not-needed-on-every-screen-such-as-when-images-represent-prim.png	FABs are not needed on every screen, such as when images represent primary actions
components_floating-action-button/fabs-can-use-dynamic-color.png	FABs can use dynamic color
components_floating-action-button/fabs-have-multiple-sizes-that-scale-with-the-window-size.png	FABs have multiple sizes that scale with the window size
components_floating-action-button/fabs-have-updated-colors-and-sizes.png	FABs have updated colors and sizes
components_floating-action-button/for-large-screens-place-the-fab-in-the-upper-left-corner.png	For large screens, place the FAB in the upper left corner
components_floating-action-button/in-compact-windows-place-the-fab-in-the-bottom-trailing-edge.png	In compact windows, place the FAB in the bottom trailing edge
components_floating-action-button/in-expanded-windows-place-the-fab-in-the-navigation-rail.png	In expanded windows, place the FAB in the navigation rail
components_floating-action-button/individual-components-such-as-cards-shouldn-t-have-their-own-fab.png	Individual components, such as cards, shouldn’t have their own FAB
components_floating-action-button/large-fab-padding-measurements.png	Large FAB padding measurements
components_floating-action-button/large-fab-size-measurements.png	Large FAB size measurements
components_floating-action-button/m2-fabs-are-circles-and-always-have-a-drop-shadow.png	M2: FABs are circles and always have a drop shadow
components_floating-action-button/m3-fabs-have-a-boxier-shape-can-use-dynamic-color-and-include-a-new-la.png	M3: FABs have a boxier shape, can use dynamic color, and include a new large FAB variation
components_floating-action-button/medium-fab-padding-measurements.png	Medium FAB padding measurements
components_floating-action-button/medium-fab-size-measurements.png	Medium FAB size measurements
components_floating-action-button/primary-container-on-primary-container-default-secondary-container-on-.png	Primary container & On primary container (default)Secondary container & On secondary containerTertiary container & On tertiary containerPrimary & On primarySecondary & On secondaryTertiary & On tertiary
components_floating-action-button/surface-fabs.png	Surface FABs
components_floating-action-button/the-accessibility-label-of-the-fab-with-a-pencil-icon-describes-the-ac.png	The accessibility label of the FAB with a pencil icon describes the action of composing a new message
components_floating-action-button/the-fab-can-partially-cover-an-actionable-element-as-long-as-the-focus.png	The FAB can partially cover an actionable element, as long as the focus indicator is still clearly visible
components_floating-action-button/tooltips-surface-the-fab-s-label-when-focused.png	Tooltips surface the FAB’s label when focused
components_floating-action-button/use-a-large-fab-when-the-primary-action-needs-to-be-prominent.png	Use a large FAB when the primary action needs to be prominent
components_floating-action-button/use-a-medium-fab-in-most-window-sizes.png	Use a medium FAB in most window sizes
components_floating-action-button/use-clear-and-simple-icons-such-as-add-message-or-edit.png	Use clear and simple icons such as add, message, or edit
components_floating-action-button/use-fabs-for-primary-positive-actions.png	Use FABs for primary, positive actions
components_floating-action-button/use-the-extended-fab-when-label-text-is-necessary.png	Use the extended FAB when label text is necessary
components_floating-action-button/use-the-fab-menu-when-there-are-many-kinds-of-actions-relevant-to-the-.png	Use the FAB menu when there are many kinds of actions relevant to the FAB
components_icon-buttons/a-extra-small-b-small-c-medium-d-large-e-extra-largeicon-sizedefault-w.png	A. Extra small B. Small C. Medium D. Large E. Extra largeIcon sizeDefault width size Narrow width size Wide width size
components_icon-buttons/a-extra-small-icon-button-size-b-small-icon-button-sizenarrow-width-de.png	A. Extra small icon button size B. Small icon button sizeNarrow width Default widthWide width
components_icon-buttons/a-filled-b-tonal-c-outlined-d-standarddefaulttoggle-unselectedtoggle-s.png	A: Filled, B: Tonal, C: Outlined, D: StandardDefaultToggle, unselectedToggle, selected
components_icon-buttons/a-round-b-squareenabledhoveredpressed.png	A. Round, B. SquareEnabledHoveredPressed
components_icon-buttons/a-round-b-squareenabledhoveredpressedselected.png	A. Round, B. SquareEnabledHoveredPressedSelected
components_icon-buttons/a-toolbar-is-a-collection-of-icon-buttons-and-other-components.png	A toolbar is a collection of icon buttons and other components
components_icon-buttons/a-unselected-b-selectedenabled-disabled-10-state-layer-hovered-8-state-2.png	A: Unselected. B: SelectedEnabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/a-unselected-b-selectedenabled-disabled-10-state-layer-hovered-8-state-3.png	A: Unselected. B: SelectedEnabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/a-unselected-b-selectedenabled-disabled-10-state-layer-hovered-8-state-4.png	A: Unselected. B: SelectedEnabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/a-unselected-b-selectedenabled-disabled-10-state-layer-hovered-8-state.png	A: Unselected. B: SelectedEnabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/app-bars-often-contain-icon-buttons.png	App bars often contain icon buttons
components_icon-buttons/avoid-using-colors-with-contrast-below-3-1.png	Avoid using colors with contrast below 3:1
components_icon-buttons/default-icon-buttonstoggle-icon-buttons.png	Default icon buttonsToggle icon buttons
components_icon-buttons/default-icon-buttontoggle-icon-button.png	Default icon buttonToggle icon button
components_icon-buttons/diagram-of-icon-button-corner-radius.png	Diagram of icon button corner radius.
components_icon-buttons/enabled-disabled-10-state-layer-hovered-8-state-layer-focused-10-state-2.png	Enabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/enabled-disabled-10-state-layer-hovered-8-state-layer-focused-10-state-3.png	Enabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/enabled-disabled-10-state-layer-hovered-8-state-layer-focused-10-state-4.png	Enabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/enabled-disabled-10-state-layer-hovered-8-state-layer-focused-10-state.png	Enabled Disabled (10% state layer)Hovered (8% state layer)Focused (10% state layer)Pressed (10% state layer)
components_icon-buttons/ensure-the-meaning-of-the-icon-is-clear-such-as-a-heart-indicating-fav.png	Ensure the meaning of the icon is clear, such as a heart indicating Favorite
components_icon-buttons/five-sizestwo-shapesfour-color-stylesthree-widths.png	Five sizesTwo shapesFour color stylesThree widths
components_icon-buttons/five-sizestwo-shapesthree-widths.png	Five sizesTwo shapesThree widths
components_icon-buttons/icon-buttons-can-be-used-within-other-components-such-as-an-app-bar.png	Icon buttons can be used within other components, such as an app bar
components_icon-buttons/icon-buttons-can-be-used-within-other-components-such-as-in-a-toolbar-.png	Icon buttons can be used within other components, such as in a toolbar or card
components_icon-buttons/icon-buttons-should-have-a-3-1-contrast-ratio-with-the-surface-or-back.png	Icon buttons should have a 3:1 contrast ratio with the surface or background
components_icon-buttons/icon-container.png	Icon Container
components_icon-buttons/iconcontainer.png	IconContainer
components_icon-buttons/icons-without-a-fill-should-be-semibolded-when-selected.png	Icons without a fill should be semibolded when selected
components_icon-buttons/leverage-the-different-color-styles-to-establish-emphasis-and-direct-p.png	Leverage the different color styles to establish emphasis and direct people to important actions
components_icon-buttons/outlined-buttons-indicate-that-more-content-is-available-without-grabb.png	Outlined buttons indicate that more content is available without grabbing attention
components_icon-buttons/standard-filled-unselected-filled-selected-filled-tonal-and-outlined-i.png	Standard, filled unselected, filled selected, filled tonal, and outlined icon buttons
components_icon-buttons/the-container-provides-visual-separation-from-the-background-image.png	The container provides visual separation from the background image
components_icon-buttons/the-default-left-and-toggle-right-icon-buttons-are-available-in-all-fo.png	The default (left) and toggle (right) icon buttons are available in all four color styles
components_icon-buttons/the-icon-button-label-describes-the-action-such-as-add-to-favorites-fo.png	The icon button label describes the action, such as Add to favorites for the heart icon
components_icon-buttons/the-tooltip-label-text-should-be-clear-and-concise.png	The tooltip label text should be clear and concise
components_icon-buttons/use-different-button-colors-and-sizes-to-provide-visual-hierarchy-and-.png	Use different button colors and sizes to provide visual hierarchy and emphasize primary actions
components_icon-buttons/use-icons-with-a-background-to-make-them-easy-to-see-on-any-surface.png	Use icons with a background to make them easy to see on any surface
components_icon-buttons/when-everything-should-have-the-same-emphasis-use-icon-buttons-that-ar.png	When everything should have the same emphasis, use icon buttons that are the same size
components_icon-buttons/when-mixing-button-variants-use-color-styles-to-make-the-primary-actio.png	When mixing button variants, use color styles to make the primary action clear
components_lists/1-enabled2-disabled3-hovered4-focused5-pressed6-dragged.png	1. Enabled2. Disabled3. Hovered4. Focused5. Pressed6. Dragged
components_lists/a-clear-visual-hierarchy-makes-lists-easy-to-scan-and-read.png	A clear visual hierarchy makes lists easy to scan and read
components_lists/a-list-item-s-label-text-and-supporting-text-is-used-for-its-accessibi.png	A list item’s label text and supporting text is used for its accessibility label
components_lists/a-list-item-s-label-text-supporting-text-image-and-trailing-icon-can-b.png	A list item's label text, supporting text, image, and trailing icon can be customized to create a variety of lists
components_lists/a-multi-column-layout-can-help-break-up-content-when-needed.png	A multi-column layout can help break up content when needed
